B000VSMUYU,Legacy Of Blood ,0.0,1.8, September 6  2007, ,"Blood Legacy",DVD
B001QB5T5S,Thelma And Louise,0.0,4.6, April 7  2009,Unrated, ,DVD
B000H167M2,Invader Zim,1.99,4.8,3 Seasons, , ,Amazon Video
B00004T8SQ,Carry on Girls ,0.0,3.6, , , ,VHS Tape
B00004T8SP,Carry on in the Legion ,0.0,3.1, , , ,VHS Tape
B00004T8SS,Carry on Loving ,0.0,4.0, , , ,VHS Tape
B00004T8SR,Carry on Henry VIII ,0.0,4.0, , , ,VHS Tape
B001DJ7PQY,Mister Lonely,14.19,4.1, November 18  2008,NR, ,DVD
B00004T8ST,Carry on Matron ,0.0,4.2, , , ,VHS Tape
B00004T8SV,Carry On... Up the Khyber ,0.0,4.2, , , ,VHS Tape
6301965655,Broadway Melody of 1938 ,0.0,3.8, ,NR, ,VHS Tape
B00004T8SX,King Lear ,0.0,4.3, , , ,VHS Tape
B000E97HS0,NOVA: Deadly Ascent PBS DVD,0.0,4.1, , , , 
B000FQW1AG,European Facials, Vol. 2 ,0.0,4.7, , , ,VHS Tape
0783241305,The Bone Collector ,0.0,4.3, ,R, ,VHS Tape
B00008G6G6,Exit the Dragon, Enter the Tiger,0.0,5.0, May 28  2002,R, ,DVD
B00008G6G4,L.A.P.D.: To Protect and to Serve,7.18,2.6, May 28  2002,R, ,DVD
6303338852,Peep and the Big Wide World ,30.94,5.0, ,NR, ,VHS Tape
B00008G6G3,L.A.P.D.: To Protect and to Serve ,5.0,1.0, ,R, ,VHS Tape
B00004T8SG,Carry on Abroad ,0.0,4.4, , , ,VHS Tape
B00004T8SI,Carry on at Your Convenience ,0.0,4.0, , , ,VHS Tape
B00004T8SH,Carry on Again Doctor ,0.0,3.8, , , ,VHS Tape
B00004T8SK,Carry on Dick ,0.0,3.2, , , ,VHS Tape
B00004T8SL,Carry on Doctor ,0.0,4.0, ,PG, ,VHS Tape
B00008G6G8,Chinese Connection 2,19.07,3.9, May 28  2002,R, ,DVD
B00008G6G9,Return of the Tiger ,0.0,3.1, ,Unrated, ,VHS Tape
B006QKKQN4,A Good Old Fashioned Orgy (Unrated) 2011,12.99,4.3, ,Unrated, ,Amazon Video
B004QM882A,Waste Land,7.99,4.7,2010,NR, ,Amazon Video
B0039UU3KK,Tiger Shark,12.21,3.3, February 24  2010,NR, ,DVD
B00006JU7D,Yu Yu Hakusho Ghost Files, Vol. 7: Rescue Yukina,5.78,4.8, December 10  2002, , ,DVD
B00477VLZU,Disgaea: The Complete Series,12.99,4.6, January 25  2011,NR, ,DVD
6300165302,Pirates ,0.0,3.9, ,PG-13, ,VHS Tape
B0028OA3EY,Superman Returns,0.0,3.8, August 6  2007,PG-13, ,DVD
B000KJU128,Last Unicorn, The ,24.95,4.3, February 6  2007,G,artisan,DVD
B000060MWW,Rough Air,0.0,3.6, April 16  2002,NR, ,DVD
B0033PZ6IK,The Modern Shaman: Healing, Music and Magic in Our Times,0.0,1.0,2009,NR, ,Amazon Video
B001CDFYPA,Miss Christy's Dance Adventure,5.39,4.0, February 3  2009,NR, ,DVD
B0028OA3EO,Superman Returns,0.0,3.8, August 6  2007,PG-13, ,DVD
B001QNUNTS,Sports Massage for Athletes: Target - Women version 2.0perfect for Baseball, Basketball, Football, Soccer & Track Enthusiasts,8.99,3.9, January 30  2009,NR, ,DVD
B0001DMWOI,Ultimate Fighting Championship ,4.99,2.9, April 20  2004,NR,UFC,DVD
B00320XOWG,Flying the B-17 (Then and Now) 2009,3.99,4.2, , , ,Amazon Video
B000009CE1,Luther Allison: Live in Paradise,0.0,4.3, June 30  1998,NR, ,DVD
B000009CE7,Phoebe Snow & David Bromberg,0.0,2.5, June 30  1998,NR, ,DVD
B000009CE6,Live & Kickin,0.0,5.0, August 11  1998,NR, ,DVD
B0013IQK2U,EXTREMELY RARE - THE MONTAUK TOUR, Narrated by Preston B. Nichols ,0.0,4.0, , ,Companion Video To The Book "The Montauk Project",VHS Tape
B000GAKOC8,Flatpicking Guitar Country Style The Roots of Bluegrass Guitar,29.95,4.3, April 18  2006,G, ,DVD
B004R0APFY,Duran Duran - Classic Albums: Rio,7.99,4.7, , , ,Amazon Video
B000SW4DHQ,The Truth About Cats & Dogs,8.99,4.3, , , ,Amazon Video
B000ID1PFI,Daddy Day Care,12.99,4.3,2003,PG, ,Amazon Video
B000SBKENO,The Amazing Flying Chair: Around the World in 80 Hours,15.0,5.0, June 21  2007, , ,DVD
B000KJU12S,The Alfred Hitchcock Box Set ,10.28,3.2, February 6  2007,NR,The Ring / The Manxman / Murder! / The Skin Game / Rich and Strange,DVD
B000SW4DHG,Great Expectations (1998),8.99,4.2, , , ,Amazon Video
B000HD1N38,Bar Paradise,10.49,1.0, September 26  2006,Unrated, ,DVD
0615195555,Island of the Great White Shark,0.0,4.1, March 31  2008, , ,DVD
B00005YEEP,Tristan & Isolde ,0.0,4.7, ,NR, ,VHS Tape
B001O8KWL4,Jar City (English Subtitled),5.99,3.9, ,NR, ,Amazon Video
B00008G6GA,Return Of The Tiger,7.99,3.1, May 28  2002,Unrated, ,DVD
B00008G6GJ,His and Her Circumstances ,14.99,3.3, September 30  2003,Unrated,Vol. 5,DVD
B00005YEEY,Secrets of 7-Star Praying Mantis ,0.0,5.0, ,Unrated,Volume 1,VHS Tape
B00008G6GI,His and Her Circumstances ,0.0,4.4, July 1  2003,Unrated,Vol. 4,DVD
B0002CHICO,25 Fireman Street,19.99,3.7, August 3  2004,NR, ,DVD
B0002VF64W,Rebecca,0.0,4.2, , , ,DVD
B000FP2YXG,Haunted Highway,9.99,2.0, August 8  2006,R, ,DVD
B000GTJSFS,Walking with Dinosaurs,7.96,4.5, July 11  2006,NR, ,DVD
B0058P8FHW,Alice's Adventures in Wonderland ,0.0,3.2, , ,1972,DVD
B000RFQEFS,Art of Strength: Firepower,43.06,4.5, ,Unrated, ,DVD
B001ACPED0,Pinky and the Brain 3 Seasons,1.99,4.8, , , ,Amazon Video
B004CQ3HVM,The Ultimate Gift,4.99,4.8, , , ,Amazon Video
6301996100,Hannie Caulder ,0.0,4.3, ,R, ,VHS Tape
B0026Y88RU,Lucky Number Slevin,7.99,4.1,2006,R, ,Amazon Video
B0000V48HU,Lucille Ball Collection,14.98,4.5, January 20  2004,NR, ,DVD
B00368PSMS,WWE: Best Pay-Per-View Matches of 2009-2010,9.79,4.0, January 3  2012,PG, ,DVD
B001GPOU54,sushi chef training,24.95,2.9, August 23  2008, , ,DVD
B002QGAO20,Wing Chun Series Trapping Hands,25.99,4.0, September 12  2009, , ,DVD
B000YHBEPO,Mission: Impossible III ,0.0,4.1, , , ,DVD
B000053VCY,A Better Way to Die ,0.0,4.4, ,R, ,VHS Tape
B0050DOO0E,Dark Night of the Pumpkinman,0.0,3.0, May 11  2011, , ,DVD
B000006F8E,Snake Deadly Act ,0.0,3.8, ,NR, ,VHS Tape
B003WEAW2M,Being Human: Season 2 ,20.68,4.6, September 21  2010,NR, ,Blu-ray
B000EJ9VJ8,Humanist,6.98,5.0, April 25  2006,Unrated, ,DVD
B000LVAQDE,Rambo: First Blood,9.99,4.5,1982,R, ,Amazon Video
B0009HLCVU,Racket Squad:Vol 3 Classic TV,4.99,5.0, June 28  2005,NR, ,DVD
6304429770,Wild Bill ,0.0,4.0, ,R,Widescreen Edition,VHS Tape
B0000V48HA,Death Bed,14.99,3.3, February 10  2004,R, ,DVD
6305500886,Tarzan and the Trappers/Tarzan and the Green Goddess ,0.0,3.7, , , ,VHS Tape
6303289134,Quest of the Delta Knights ,0.0,2.9, ,PG, ,VHS Tape
B003WEAW2C,Being Human: Season 2,17.86,4.6, September 21  2010,NR, ,DVD
B000QFCD40,Supersuckers: Live in Orange County ,0.0,1.0, July 10  2007,Unrated,DVD + CD,DVD
6303343570,Alien Intruder ,0.0,1.0, ,R, ,VHS Tape
0792148215,Star Trek - The Next Generation, Episode 152: Descent, Part I ,5.75,3.7, ,NR, ,VHS Tape
B00067BBQE,Evanescence - Anywhere But Home,0.0,4.1, November 23  2004,NR, ,DVD
6304967632,The Silent Service ,0.9,3.5, ,PG, ,VHS Tape
0769720293,Richard Stauss - Der Rosenkavalier - The Royal Opera Covent Garden ,0.0,4.3, ,NR, ,VHS Tape
B000AP31GK,Gatchaman Collector's Box 3 ,19.99,4.9, October 18  2005,Unrated,Vols. 5 & 6,DVD
B003954IAQ,Trinity: Complete First Season,0.0,3.1, ,PG, ,DVD
B000055XLV,Brother from Another Planet,10.98,4.3, September 25  2001,R, ,DVD
6302798973,American Kickboxer 2 ,0.0,4.1, ,R, ,VHS Tape
630197638X,Treasure Island ,0.0,4.5, December 21  1994,NR, ,VHS Tape
6302371929,Rod Stewart - Storyteller 1984-1991 ,0.0,4.5, ,NR, ,VHS Tape
B000053VCP,Sesame Street Presents Elmo's Musical Adventures - Peter & The Wolf ,0.0,4.4, ,Unrated, ,VHS Tape
B000BHZ2F0,Holiday Hypnosis,10.88,2.5, November 13  2007,NR, ,DVD
B001AZI1QO,Blood & Chocolate,0.0,3.7, August 5  2008,PG-13, ,DVD
B000CEXG5A,Sunday Morning Shootout: The New Breed of Leading Men/Women in Film,6.95,5.0, December 27  2005,NR, ,DVD
B000053VCW,Animal Factory ,0.0,4.2, ,R, ,VHS Tape
B007PK9MWA,Blake of Scotland Yard,5.98,3.3, April 17  2012,NR, ,DVD
B000WC3APS,Fiesta Latina,0.0,3.3, September 5  2008,NR, ,DVD
B000055XLZ,Christmas Evil,0.0,4.0, December 12  2000,R, ,DVD
B00005LKL9,The Five Senses ,0.0,4.3, ,R, ,VHS Tape
6304196903,Defiant Ones ,0.0,4.6, ,NR, ,VHS Tape
B001CD6MA6,Speed Racer ,4.98,4.3, September 16  2008,PG,Full Screen Edition,DVD
B000XB7SKG,Mike Marino: New Jersey's Bad Boy Of Comedy,0.0,4.5,2007,NR, ,Amazon Video
B002A16RCC,Secret of the Andes 1999,9.99,3.2, ,PG, ,Amazon Video
B003XU02QG,Centurion,2.99,3.8, , , ,Amazon Video
B000FBHFH0,The Artists' Specials 6 DVD Collector's Set,80.79,4.9, May 28  2002,G, ,DVD
B004RE37FU,Fish Bait,0.0,2.0,2010,NR, ,Amazon Video
6303013171,Sicilian ,0.0,3.0, ,R, ,VHS Tape
B00005LKL2,Caillou - Caillou's Furry Friends ,20.2,3.5, ,Unrated, ,VHS Tape
B001GKXK5K,Go Swim Teaching Progressions with Steve Haufler,39.95,3.3, September 1  2008,G, ,DVD
B0012CH27E,Boogeyman 2,12.99,3.3,2008,Unrated, ,Amazon Video
B002L6G1QS,Hiding Out,7.99,4.7,1987,PG-13, ,Amazon Video
6305805903,The Last Horror Film - Fanatic ,0.0,0.0, ,NR, ,VHS Tape
B001ZQX49M,YOU TELL ME,0.0,2.2,2008,NR, ,Amazon Video
B00005LKL0,Caillou - Caillou the Explorer ,0.0,3.3, September 11  2001,Unrated, ,VHS Tape
B002BRHKW6,Fierce Goodbye,7.99,4.0,,NR, ,Amazon Video
B000053VCN,Works - Fantasic Food ,3.0,4.4, ,Unrated, ,VHS Tape
B00004Z1L3,Elisa Antes Del Fin Del Mundo ,0.0,3.7, ,NR, ,VHS Tape
B0000YTPWK,2004 Ano de Exitos: Tropical,0.0,3.7, December 16  2003,NR, ,DVD
B000BQ7JH0,Piernas de Oro,21.27,3.9, May 31  2005,Unrated, ,DVD
B000053VCM,Works - Looking Good ,2.89,4.4, ,Unrated, ,VHS Tape
6303813534,Keeping Track ,0.0,2.6, ,R, ,VHS Tape
B0000YTPWA,2004 Ano de Exitos: Pop,0.0,3.5, December 16  2003,NR, ,DVD
B000Y3ZFGC,Reality Check! The Law of Attraction In Action, Episode III,0.0,4.9, January 1  2009,PG, ,DVD
B000053VCL,Glam ,0.0,3.1, ,NC-17, ,VHS Tape
B0002NIAZC,Near Dark,0.0,4.0, July 1  2004,R, ,DVD
B007C7FE1E,Faure Requiem ,34.99,5.0, April 24  2012,NR, ,Blu-ray
B00005LKL4,The Filth and the Fury - A Sex Pistols Film ,0.0,4.4, ,R, ,VHS Tape
B00316WYGI,Christmas in Connecticut (1945) 1945,5.99,4.7, ,TV-G, ,Amazon Video
B008O358GQ,The Skinny,20.0,4.3, , , ,Amazon Video
B0007LFPVQ,Bag of Tricks, Pocketful of Licks,29.95,4.1, January 25  2005,G, ,DVD
B0013NDIMA,The Heartbreak Kid,13.99,4.1,2007,R, ,Amazon Video
6302275636,The Berenstain Bears: Learn About Strangers & The Disappearing Honey ,16.85,4.0, , , ,VHS Tape
B0002NIAZW,Day After Tomorrow, The,0.0,4.1, October 12  2004,PG-13, ,DVD
B0002J500Y,Rainbow Brite & Star Stealer ,0.0,4.6, ,G, ,VHS Tape
B000006ETH,Judge & Jury ,0.0,3.2, ,R, ,VHS Tape
B001E65A8G,Stretch Max with Cathe Friedrich,16.0,4.1, , , ,DVD
0979878985,Ben's Vortex,11.95,4.1, , , ,DVD
B000063JDH,Cheech & Chong's The Corsican Brothers,0.0,4.0, June 4  2002,PG, ,DVD
5553655064,Miracle at Midnight ,0.0,4.6, , , ,VHS Tape
B002AKO3NI,Tattooing Portraits with Nikko Hurtado ,0.0,4.0, November 13  2008,NR, ,Interactive DVD
B003VADSIM,Desirable Teacher 2,11.99,2.0, November 22  2010,NR, ,DVD
0800115066,Mississippi Masala ,0.0,4.5, ,R, ,VHS Tape
B000IFRRA8,Children of Bodom: Chaos Ridden Years/Stockholm Knockout Live,0.0,4.7, December 5  2006,Unrated, ,DVD
B000IY06A2,Roland Petit: Le Jeune Homme et la Mort - Carmen; Opera National De Paris,0.0,4.4, November 21  2006,NR, ,DVD
B000L212C2,Samurai Gun: Complete Collection,0.0,3.5, February 20  2007,Unrated, ,DVD
B000XBPA5G,Hatchet,7.55,3.7, December 18  2007,R, ,DVD
630305904X,Orlando ,0.0,4.1, ,PG-13, ,VHS Tape
6304401876,Shaking the Tree ,0.0,5.0, ,R, ,VHS Tape
B000IY06AM,Verdi - Aida,0.0,3.1, November 21  2006,NR, ,DVD
B00742B0AG,Messages Deleted,0.0,3.1,,NR, ,Amazon Video
B000IY06AC,Gunter Wand: Anton Bruckner - Symphony No. 7,18.87,5.0, November 21  2006,NR, ,DVD
0792841905,Gang Related ,0.0,3.8, ,R, ,VHS Tape
B00005UQZ5,The Fugitive,0.0,4.7, ,PG-13, ,DVD
B0012CFW6M,Alps (IMAX),0.0,3.6,2007,NR, ,Amazon Video
B0017T0Z12,Michael Wolf exposed,0.0,2.8, , , ,DVD
B0076OIA8M,Fix: The Ministry Movie ,19.26,4.1, April 10  2012,Unrated,DVD + Fix This!!! CD by Paul Barker,DVD
6303257844,Speed ,0.0,4.6, ,R, ,VHS Tape
B000A3DFV8,Family Guy Presents - Stewie Griffin: The Untold Story,8.29,4.4, September 27  2005,NR, ,DVD
B000IY06AW,Strauss - Elektra,29.99,3.7, November 21  2006,NR, ,DVD
B002C4S2GQ,Killshot,7.99,4.0,2009,R, ,Amazon Video
B000VKX20E,Rebellion of Thought,17.62,2.9, November 13  2007,NR, ,DVD
B0038ACYXA,Unreal Development Kit - An Introduction and Application,59.95,3.5, January 28  2010, , ,DVD
B0028ZZDJ8,Lady Snowblood 1&2 Special Double Feature,0.0,4.5, May 7  2009, , ,DVD
B00004R6SO,Sgt. Bilko ,0.0,4.4, ,PG, ,VHS Tape
B005V3HLX0,The Child's Eye (English Subtitled),7.99,3.1,2011,R, ,Amazon Video
B006QPWXCQ,Memoirs of an Invisible Man,14.99,4.2, , , ,Amazon Video
B0000633Y3,Scary Movie 2 ,0.0,3.7, ,R, ,VHS Tape
B00003ETNP,My Favorite Broadway - The Leading Ladies ,0.0,4.3, ,NR, ,VHS Tape
B000AQ68RS,Pas de Deux,24.91,3.5, September 6  2005,NR, ,DVD
B0006GY6ZS,Zipperface,5.99,1.9, January 1  1991,NR, ,DVD
B001R3YRIA,Mickey Mouse Clubhouse: Mickey's Big Splash,8.89,4.7, May 5  2009,G, ,DVD
B000VKX20Y,Nordic Ski Training Secrets for High Performance Sport,0.0,3.8, September 2  2007,G, ,DVD
B0007LFPV6,Celtic Melodies & Open Tunings,29.95,5.0, January 25  2005,NR, ,DVD
B0000A1HUA,Diamond's Edge ,0.0,3.6, ,PG, ,VHS Tape
B0000A1HUC,50 Licks Country Style DVD,9.79,4.1, June 1  2003,NR, ,DVD
B0000A1HUB,Diamond's Edge,7.99,3.6, February 19  2004,PG, ,DVD
B0000A1HUE,50 Licks Jazz Style DVD,14.95,3.3, August 1  2003,NR, ,DVD
B0000A1HUD,Rolie Polie Olie - A Spookie Ookie Halloween ,0.0,4.1, ,NR, ,VHS Tape
B0000A1HUF,Rolie Polie Olie: A Spookie Ookie Halloween / Pooh Just Say Boo!,7.45,4.3, August 26  2003,NR, ,DVD
B0038HMK8W,Pose Down,0.0,3.7,,NR, ,Amazon Video
B0000A1HUH,Hal Leonard 50 Licks Rock Style DVD,0.0,4.0, , , , class="a-link-normal" href="/s/ref=dp_byline_sr_book_1?ie=UTF8&amp;text=Varies&amp;search-alias=books&amp;field-author=Varies&amp;sort=relevancerank">Varies</a> <span class="contribution" spacing="none"> <span class="a-color-secondary">(Author)
B000BTD91W,The Tomorrow Show - Punk & New Wave,17.99,4.3, January 24  2006,NR, ,DVD
8015216699,Psalty's Jumpin' Up Joy of the Lord ,0.0,4.0, , , ,VHS Tape
B0032KSY80,Manic Cop 3: Badge Of Silence,4.99,4.1,1993,R, ,Amazon Video
B001O4C6IK,Pilates for Beginners,6.85,4.3, April 7  2009,NR, ,DVD
6301106008,The Complete Golfer, Part 1: Long Game ,0.0,5.0, ,NR, ,VHS Tape
B001O4C6IU,DANCE AND BE FIT: ABS BURN,9.4,3.9, April 7  2009,NR, ,DVD
B002ZNCYFO,Doomsday Machine,7.99,2.8,2008, , ,Amazon Video
B000A6T1XQ,Jingle Bells ,5.99,4.6, September 13  2005,G,artisan,DVD
B000TGENUI,Baby Einstein Stage 2 - DVD 7-Pack,0.0,4.7, July 24  2007,NR, ,DVD
B0047UJBIQ,Sinbad: Son Of A Preacher Man / Afros And Bellbottoms / Nothin' But The Funk,0.0,4.9, November 2  2010,Unrated, ,DVD
B0058OTM4S,Planet Of Storms ,15.95,4.3, June 29  2011,NR,Planeta Bur,DVD
B000YGIHOG,28 Weeks Later 2007,13.99,3.9, ,R, ,Amazon Video
6301766377,The Moyers Collection: Amazing Grace with Bill Moyers,2.94,4.9, ,NR, ,VHS Tape
B00008G6OX,Standard Deviants: English Grammar 1 ,0.0,2.4, ,NR, ,VHS Tape
B00005YY9M,Route 66: Return to the Road with Martin Milner,29.95,4.5, January 24  2002, , ,DVD
6303520448,Candyman 2 ,0.0,3.8, ,R, ,VHS Tape
6305137072,Addicted to Murder 2:Tainted Blood ,0.0,3.4, ,NR, ,VHS Tape
B00005YY9N,Route 66: An American Odyssey,29.95,4.2, January 24  2002, , ,DVD
B0057ACR1S,Lovers & Friends Show: Season 4,14.95,3.1, October 4  2011,NR, ,DVD
6302918332,American Heart ,0.0,4.1, ,R, ,VHS Tape
B000I8G58K,Dick,12.99,4.5,1999,PG-13, ,Amazon Video
B004JIGEFY,Strawberry Shortcake: Puttin on the Glitz,3.99,4.7, February 10  2015,NR, ,DVD
B00008URS3,Salsa: Advanced Variations DVD 6,19.95,4.0, March 1  2003, , ,DVD
630568538X,Jigsaw ,4.99,1.0, ,NR, ,VHS Tape
B00004UCV2,THE BEST OF BACKYARD WRESTLING 2: More Hardcore Than Ever Before! ,0.0,3.3, ,Unrated, ,VHS Tape
B006HLBDAC,Puppet On A Chain,0.0,3.9, March 20  2012,PG, ,DVD
0769712231,King Lear,18.99,4.3, June 13  2000,NR, ,DVD
B003BV8I8G,Shades Of Gray,19.96,3.6, June 15  2010,NR, ,DVD
B004NHRGPS,Teddy Pendergrass: Live in '82,11.99,4.3, March 29  2011,NR, ,DVD
B000MTEGSG,Bernadette ,16.95,4.5, August 15  2008, ,Special 150th Anniversary Edition,DVD
B000067J2L,Kiss of the Tarantula,16.5,2.7, June 25  2002,PG, ,DVD
B00004ZD4R,Alien Enigma ,0.0,3.0, ,NR, ,VHS Tape
B00004ZD4S,Discover Feng Shui ,0.0,4.0, ,NR, ,VHS Tape
B000065KEW,Traffic ,0.0,4.0, ,R, ,VHS Tape
B0030Y12CI,Martha Speaks: Martha Says It With Flowers,0.0,4.7, March 9  2010,NR, ,DVD
6305836663,Yosemite: Ascending Rhythm,0.0,3.6, July 5  2000,NR, ,DVD
B002ZVUZJ8,Three Blondes in His Life,7.99,4.0,2008, , ,Amazon Video
B000I8G580,Cirque du Soleil Lovesick,9.99,2.4,2006,NR, ,Amazon Video
6301903749,Steel and Lace ,0.0,3.6, ,R, ,VHS Tape
B00004ZD4Y,A Taste of Salsa, Volume II ,13.94,3.0, ,NR,Spanish & English Language,VHS Tape
B0007UZN6Y,Joe Lewis Fighting Systems - What Bruce Lee Taught Me,21.05,4.6, February 19  2005,NR, ,DVD
1870946693,"Jolly Phonics" ,0.0,0.0, , , ,VHS Tape
B002MAG7F8,The Spirit of '76,0.0,4.7, September 22  2009, , ,DVD
B00153SIVO,Dirty Work,9.99,4.2,1998,PG-13, ,Amazon Video
B000I8OOOM,Le Mans 2006,20.72,3.4, October 31  2006,NR, ,DVD
B000067J2W,Ranma 1/2 - Hard Battle - The Complete Third Season Boxed Set,0.0,4.4, July 30  2002,Unrated, ,DVD
0783115202,Three Amigos!,0.0,4.6, November 23  1999,PG, ,DVD
6300147827,The Hellbenders ,0.0,4.0, ,NR, ,VHS Tape
B000TGENU8,Baby Einstein Stage 1 - 7-Pack,0.0,3.3, July 24  2007,NR, ,DVD
B005YCEIFM,Ice Quake ,9.99,4.0, January 3  2012,PG, ,Blu-ray
B0043P1PH0,Lady In Scarlet,5.49,4.0,2010, , ,Amazon Video
B0047UJBI6,Down Terrace ,11.82,3.5, January 18  2011,R, ,Blu-ray
B001QVLWNG,Stories About Folks Who Love John Deere ,0.0,4.5, March 9  2009,NR,John Deere Country, Part 2,DVD
B000A6T1X6,The Duchess of Duke Street - Series 1,0.0,4.4, October 11  2005,NR, ,DVD
B00004RCGT,Working Girl ,0.0,4.6, ,R, ,VHS Tape
B00004RCGU,The Undefeated ,0.0,4.6, ,G, ,VHS Tape
B00004RCGV,The War of the Roses ,0.0,4.6, ,R, ,VHS Tape
B001E52VCA,Frozen,0.0,3.0, August 11  2008, , ,DVD
B00004RCGP,Robotech II: The Sentinels ,0.0,5.0, , , ,VHS Tape
B000EWBKYY,Agent # 1,29.95,4.0, May 30  2006,Unrated, ,DVD
B0000VAFO0,Underworld ,6.22,4.2, January 6  2004,R,Widescreen Special Edition,DVD
B000JFY174,Alfred Hitchcock Collection ,0.0,4.2, January 9  2007,NR, ,DVD
B00004RCGY,Lion of the Desert ,0.0,4.3, ,PG, ,VHS Tape
B000BMXITM,Battle For Music ,12.99,4.5, , , ,VHS Tape
B00004RCGE,Death Wish ,0.0,4.4, ,R, ,VHS Tape
B00004RCGF,Foxy Brown ,0.0,4.3, ,R, ,VHS Tape
B00004RCGG,The French Connection ,0.0,4.3, ,R, ,VHS Tape
6300269949,Start the Revolution Without Me ,0.0,4.5, ,PG, ,VHS Tape
B00004RCGB,Commando ,0.0,4.4, ,R, ,VHS Tape
6301650433,Americathon ,0.0,3.9, ,PG, ,VHS Tape
B004QYOI0E,Bee Gees - In Our Own Time,7.99,4.6, , , ,Amazon Video
B00004RCGN,Police Academy 2: Their First Assignment ,0.0,4.2, ,PG-13, ,VHS Tape
B000EWBKYE,Paul Klee: The Silence of the Angel,0.0,4.4, June 27  2006,NR, ,DVD
B0018FWHPW,El Del Vibrato,12.99,4.1, , , ,Audio CD
B00004RCGI,Madama Butterfly ,0.0,3.8, , , ,VHS Tape
B00004RCGJ,Midnight Run ,0.0,4.7, ,R, ,VHS Tape
B00004RCGK,New York Stories ,0.0,3.7, ,PG, ,VHS Tape
B007INTSN2,Numbers, Colors, Shapes... And Blue!,7.99,4.5,,PG, ,Amazon Video
B001RXDM22,The Jetsons: Season 2, Vol. 1,15.35,4.6, June 2  2009,Unrated, ,DVD
B001BR5NN0,The Breakfast Club,12.99,4.7,1985,R, ,Amazon Video
B0000YWQ2Q,Dynamotion - Muscle Hustle ,0.0,3.4, , , ,VHS Tape
B0043988G2,Baccano: The Complete Series ,0.0,4.6, December 28  2010,NR,Viridian Collection,DVD
B005Y4DIMY,Hellraiser 1987,4.99,4.3, , , ,Amazon Video
6303908691,Lady's Not for Burning ,0.0,4.3, ,NR, ,VHS Tape
B00004RNEN,Moonstruck ,0.0,4.7, ,PG, ,VHS Tape
B003ITKNTS,The Alphabet Killer,8.99,3.6, , , ,Amazon Video
B001OBBS0A,Chaucer & The Canterbury Tales,13.79,2.2, March 31  2009,NR, ,DVD
6302482879,Hitch-Hiker ,0.0,3.4, ,NR, ,VHS Tape
B008T72ZA4,Sgt. Bilko 1996,12.99,4.4, ,PG, ,Amazon Video
B003VOVW5E,Vampire Girl vs. Frankenstein Girl ,11.89,3.7, October 19  2010,NR, ,Blu-ray
B002TUMOOY,Mad Monster (1942),0.0,2.8, , , ,Amazon Video
B001OBBS0K,Crazy Animal,14.95,2.9, March 31  2009,Unrated, ,DVD
B00005V6MB,Attention Deficit Disorder in the 21st Century - A Conversation with Edward M. Hallowell MD ,0.0,5.0, , , ,VHS Tape
B003VOVW5O,Best of Travel: Beautiful Mexico ,8.17,3.8, September 21  2010,NR,Blu-ray/DVD Combo,Blu-ray
B001BTZVFI,Fantastic Four ,0.0,4.0, September 23  2008,PG-13,+ Digital Copy,DVD
B0000YWQ26,Kick to Get Fit Jr. - For Kids,17.95,4.1, December 1  2003,G, ,DVD
B0043988GW,Der Rosenkavalier: The Film ,25.89,4.6, November 16  2010,NR, ,Blu-ray
B004HMQ30I,Castle: Seasons 1 & 2,0.0,4.3, , , ,DVD
B0000TGAGO,Sesame Street - Cookie Monster's Best Bites,7.09,4.3, January 5  2010,G, ,DVD
B000A26M5K,History Of Motion Pictures Production Technologies - Volume-II,0.0,3.4, October 3  2005,NR, ,DVD
630358487X,Thomas the Tank Engine & Friends - The Special Letter ,32.98,4.6, ,Unrated, ,VHS Tape
B00004CNJV,Jennifer 8 ,0.0,4.1, ,R, ,VHS Tape
B000A26M5A,History Of Motion Pictures Production Technologies - Volume-I,0.0,3.5, October 3  2005,NR, ,DVD
630292300X,Along Came Jones ,0.0,4.4, ,NR, ,VHS Tape
B000GB5MFG,The Great Generals Series,0.0,4.5, August 15  2006,NR, ,DVD
B001RXDM2C,Friday Night Lights: Season 3,10.48,4.8, May 19  2009,NR, ,DVD
B00522O17E,Trapped In Katrina,9.0,2.0,2011,NR, ,Amazon Video
6303072208,Tribute to a Bad Man ,0.0,4.2, ,NR, ,VHS Tape
B000A26M5U,Delta Jews,21.95,5.0, July 1  2005,G, ,DVD
0942391861,Mastering Your Table Saw ,0.0,4.3, ,Unrated,A Fine Woodworking Video Workshop,VHS Tape
B001BTZVFS,The Girl Next Door ,0.0,4.2, September 23  2008,R,+ Digital Copy,DVD
B00004RNE8,Batman Returns ,0.0,4.2, ,PG-13, ,VHS Tape
B00296SCK8,A Plumm Summer,13.99,4.5,2009,PG, ,Amazon Video
B000UPXGI8,The House of Venus Show - the complete first season,14.98,3.5, November 6  2007,NR, ,DVD
B0071V0U6A,Dumbest Stuff on Wheels 2 Seasons,0.0,4.0, , , ,Amazon Video
B004YNOPQO,Lockdown,0.0,3.5,,R, ,Amazon Video
B009NY5UGS,Latham Entertainment Presents,9.99,4.3,2003,R, ,Amazon Video
B00004RCG7,Ashanti ,0.0,3.2, ,R, ,VHS Tape
B0009PQX02,Hostage,0.0,4.1, ,R, ,DVD
